episode:1, reward: -11, mean reward: -0.11, score: -0.7797818615975132, epsilon: 0.8998980061197552, total steps: 7
episode:257, reward: -11, mean reward: -3.46, score: -6.927377178663477, epsilon: 0.8725558223740998, total steps: 1642
episode:258, reward: -11, mean reward: -3.46, score: -6.927348604358919, epsilon: 0.8725229207992407, total steps: 1644
episode:259, reward: -11, mean reward: -7.81, score: -31.236708345114984, epsilon: 0.8724571215975798, total steps: 1648
episode:260, reward: -11, mean reward: -3.5, score: -7.003413400897507, epsilon: 0.8724242239706729, total steps: 1650
episode:261, reward: -11, mean reward: -0.93, score: -5.5779399017551015, epsilon: 0.872325538985014, total steps: 1656
episode:262, reward: -11, mean reward: -1.61, score: -12.901893359219898, epsilon: 0.8721939774239819, total steps: 1664
episode:263, reward: -11, mean reward: 0.55, score: 2.7448866810666317, epsilon: 0.8721117621370724, total steps: 1669
episode:264, reward: -11, mean reward: 3.02, score: 18.12941972690053, epsilon: 0.8720131146445839, total steps: 1675
episode:265, reward: -11, mean reward: 9.18, score: 119.27698139527234, epsilon: 0.8717994190164118, total steps: 1688
episode:266, reward: -11, mean reward: 3.83, score: 45.97016367488958, epsilon: 0.8716022108217778, total steps: 1700
episode:267, reward: -11, mean reward: -3.69, score: -11.075017893720684, epsilon: 0.8715529161679828, total steps: 1703
episode:268, reward: -11, mean reward: 4.86, score: 43.73904930090008, epsilon: 0.8714050499514314, total steps: 1712
episode:269, reward: -11, mean reward: 0.91, score: 4.541503557153312, epsilon: 0.8713229135533245, total steps: 1717
episode:270, reward: -11, mean reward: -3.46, score: -6.927377208444916, epsilon: 0.871290061293832, total steps: 1719
episode:271, reward: -11, mean reward: -3.5, score: -7.003415527874253, epsilon: 0.8712572103484035, total steps: 1721
episode:272, reward: -11, mean reward: 9.19, score: 229.70154125426868, epsilon: 0.8708466843832733, total steps: 1746
episode:273, reward: -11, mean reward: 2.79, score: 22.303351698999208, epsilon: 0.8707153594200491, total steps: 1754
episode:274, reward: -11, mean reward: -3.46, score: -6.927377223335796, epsilon: 0.870682531462236, total steps: 1756
episode:275, reward: -11, mean reward: 1.67, score: 14.99450868495375, epsilon: 0.8705348219008321, total steps: 1765
episode:276, reward: -11, mean reward: 0.56, score: 2.8230549503974345, epsilon: 0.8704527725211793, total steps: 1770
episode:277, reward: -11, mean reward: -0.43, score: -3.410216017710958, epsilon: 0.8703215105788114, total steps: 1778
episode:278, reward: -11, mean reward: 4.69, score: 23.459143104531, epsilon: 0.8702394825292243, total steps: 1783
episode:279, reward: -11, mean reward: 5.67, score: 39.676221634786295, epsilon: 0.8701246570396419, total steps: 1790
episode:280, reward: -11, mean reward: -0.27, score: -1.3675710702231925, epsilon: 0.8700426486744246, total steps: 1795
episode:281, reward: -11, mean reward: -0.4, score: -1.2134603805128492, epsilon: 0.8699934475915514, total steps: 1798
episode:282, reward: -11, mean reward: -3.46, score: -6.927348664770541, epsilon: 0.8699606485096338, total steps: 1800
episode:283, reward: -11, mean reward: 4.01, score: 16.033779866336765, epsilon: 0.8698950542815571, total steps: 1804
episode:284, reward: -11, mean reward: 1.0, score: 6.008053996358825, epsilon: 0.8697966727780516, total steps: 1810
episode:285, reward: -11, mean reward: -0.91, score: -3.6545156062719073, epsilon: 0.8697310916675087, total steps: 1814
episode:286, reward: -11, mean reward: 5.45, score: 54.5123000078231, epsilon: 0.8695671618427042, total steps: 1824
episode:287, reward: -11, mean reward: 8.17, score: 40.85008780632933, epsilon: 0.8694852092242191, total steps: 1829
episode:288, reward: -11, mean reward: 1.92, score: 15.32007597113492, epsilon: 0.8693541020795944, total steps: 1837
episode:289, reward: -11, mean reward: -12.27, score: -24.540843202770624, epsilon: 0.8693213285709859, total steps: 1839
episode:290, reward: -11, mean reward: -3.46, score: -6.92743478115333, epsilon: 0.8692885563732913, total steps: 1841
episode:291, reward: -11, mean reward: 0.54, score: 5.381959125910996, epsilon: 0.8691247150466955, total steps: 1851
episode:292, reward: -11, mean reward: -1.65, score: -6.580192646432913, epsilon: 0.8690591876906208, total steps: 1855
episode:290, reward: -11, mean reward: 6.17, score: 43.22410971256836, epsilon: 0.8691738640040523, total steps: 1848
episode:291, reward: -11, mean reward: -0.91, score: -2.7246345694072645, epsilon: 0.8691247150466955, total steps: 1851
episode:292, reward: -11, mean reward: -2.02, score: -10.089213892820261, epsilon: 0.8690428066706778, total steps: 1856
episode:293, reward: -11, mean reward: 2.99, score: 11.973877750989871, epsilon: 0.8689772858670113, total steps: 1860
episode:294, reward: -11, mean reward: -0.82, score: -2.4610879260072878, epsilon: 0.8689281487039889, total steps: 1863
episode:295, reward: -11, mean reward: -3.5, score: -7.003411253097809, epsilon: 0.8688953922331745, total steps: 1865
episode:296, reward: -11, mean reward: 8.1, score: 32.39697806710583, epsilon: 0.8688298832221912, total steps: 1869
episode:297, reward: -11, mean reward: -3.5, score: -7.0034128900104236, epsilon: 0.8687971306819176, total steps: 1871
episode:298, reward: -11, mean reward: 5.17, score: 51.71655366682515, epsilon: 0.868633387630632, total steps: 1881
episode:299, reward: -11, mean reward: 14.65, score: 102.57981782811777, epsilon: 0.8685187869785966, total steps: 1888
episode:300, reward: -11, mean reward: -3.46, score: -6.927348604358919, epsilon: 0.8684860468819238, total steps: 1890
episode:301, reward: -11, mean reward: 10.99, score: 109.85672570804105, epsilon: 0.8683223660411771, total steps: 1900
episode:302, reward: -11, mean reward: -0.8, score: -5.587235384880785, epsilon: 0.8682078089291162, total steps: 1907
episode:303, reward: -11, mean reward: -5.35, score: -21.403436249605946, epsilon: 0.8681423549225972, total steps: 1911
episode:304, reward: -11, mean reward: 0.07, score: 0.5526071831323591, epsilon: 0.8680114626174732, total steps: 1919
episode:305, reward: -11, mean reward: 7.22, score: 79.3803551624478, epsilon: 0.8678315198901231, total steps: 1930
episode:306, reward: -11, mean reward: -4.27, score: -12.818891560476644, epsilon: 0.867782451470997, total steps: 1933
episode:307, reward: -11, mean reward: -2.23, score: -6.7033923028262095, epsilon: 0.8677333859958877, total steps: 1936
episode:308, reward: -11, mean reward: -10.43, score: -20.868748961752537, epsilon: 0.8677006773146259, total steps: 1938
episode:309, reward: -11, mean reward: 14.73, score: 235.66012484494837, epsilon: 0.8674390549596944, total steps: 1954
episode:310, reward: -11, mean reward: 5.52, score: 16.565861083285014, epsilon: 0.8673900100877577, total steps: 1957
episode:311, reward: -11, mean reward: 4.5, score: 27.006433971815525, epsilon: 0.8672919291715199, total steps: 1963
episode:312, reward: -11, mean reward: -10.42, score: -20.841790785985424, epsilon: 0.8672592381481778, total steps: 1965
episode:313, reward: -11, mean reward: 4.99, score: 14.976035713369, epsilon: 0.8672102040649261, total steps: 1968
episode:314, reward: -11, mean reward: 3.02, score: 33.22462778092218, epsilon: 0.8670304375950686, total steps: 1979
episode:315, reward: -11, mean reward: -12.29, score: -24.574275264538954, epsilon: 0.8669977570311804, total steps: 1981
episode:316, reward: -11, mean reward: -3.5, score: -7.005138863945646, epsilon: 0.8669650777744887, total steps: 1983
episode:317, reward: -11, mean reward: 9.77, score: 78.16402393677063, epsilon: 0.86683437381864, total steps: 1991
episode:318, reward: -11, mean reward: -12.29, score: -24.5743740262579, epsilon: 0.866801701097146, total steps: 1993
episode:319, reward: -11, mean reward: 2.18, score: 10.918239361358992, epsilon: 0.8667200250109087, total steps: 1998
episode:320, reward: -11, mean reward: -6.51, score: -19.5286617202646, epsilon: 0.8666710232794748, total steps: 2001
episode:321, reward: -11, mean reward: 9.68, score: 96.8245859057208, epsilon: 0.8665077054071505, total steps: 2011
episode:322, reward: -11, mean reward: 11.83, score: 82.80046741814516, epsilon: 0.8663934023297956, total steps: 2018
episode:323, reward: -11, mean reward: -10.47, score: -20.934226733763495, epsilon: 0.8663607472468084, total steps: 2020
episode:324, reward: -11, mean reward: -12.2, score: -24.403494449674923, epsilon: 0.8663280934699985, total steps: 2022
episode:325, reward: -11, mean reward: 5.42, score: 64.98201235886823, epsilon: 0.866132198235934, total steps: 2034
episode:326, reward: -11, mean reward: 4.49, score: 53.92130930668185, epsilon: 0.8659363500110845, total steps: 2046
episode:327, reward: -11, mean reward: -3.46, score: -6.92743478115333, epsilon: 0.8659037132098244, total steps: 2048
episode:328, reward: -11, mean reward: -2.16, score: -6.475672255018338, epsilon: 0.865854760455629, total steps: 2051
episode:329, reward: -11, mean reward: 9.98, score: 49.90337253902467, epsilon: 0.8657731790587214, total steps: 2056
episode:330, reward: -11, mean reward: -3.5, score: -7.003419785391259, epsilon: 0.8657405487841688, total steps: 2058
episode:331, reward: -11, mean reward: -12.25, score: -24.50515667769985, epsilon: 0.8657079198148012, total steps: 2060
episode:332, reward: -11, mean reward: 3.22, score: 32.173109331397775, epsilon: 0.8655447945439092, total steps: 2070
episode:333, reward: -11, mean reward: 2.8, score: 30.81602134466832, epsilon: 0.8653653944238462, total steps: 2081
episode:334, reward: -11, mean reward: -0.8, score: -6.3989624717562705, epsilon: 0.8652349463968588, total steps: 2089
episode:335, reward: -11, mean reward: 1.71, score: 15.393838584184131, epsilon: 0.8650882173125212, total steps: 2098
episode:336, reward: -11, mean reward: -3.46, score: -6.927377281245704, epsilon: 0.8650556144358905, total steps: 2100
episode:337, reward: -11, mean reward: -12.25, score: -24.509946650133408, epsilon: 0.8650230128633489, total steps: 2102
episode:338, reward: -11, mean reward: 13.08, score: 65.39466472214642, epsilon: 0.8649415146370418, total steps: 2107
episode:339, reward: -11, mean reward: 2.85, score: 11.409660241932137, epsilon: 0.8648763219236142, total steps: 2111
episode:340, reward: -11, mean reward: 7.61, score: 53.27196252457024, epsilon: 0.8647622472239601, total steps: 2118
episode:341, reward: -11, mean reward: -7.03, score: -21.08429805674713, epsilon: 0.8647133629556695, total steps: 2121
episode:342, reward: -11, mean reward: -12.25, score: -24.504543284777014, epsilon: 0.8646807750729132, total steps: 2123
episode:343, reward: -11, mean reward: -12.27, score: -24.543965261778425, epsilon: 0.8646481884936462, total steps: 2125
episode:344, reward: -11, mean reward: -12.19, score: -24.370594426692705, epsilon: 0.8646156032178164, total steps: 2127
episode:345, reward: -11, mean reward: 11.78, score: 117.84607861954512, epsilon: 0.8644526963883987, total steps: 2137
episode:346, reward: -11, mean reward: 8.36, score: 50.14607559416228, epsilon: 0.864354967928657, total steps: 2143
episode:347, reward: -11, mean reward: 5.3, score: 185.5749033204359, epsilon: 0.8637851189215282, total steps: 2178
episode:348, reward: -11, mean reward: -3.46, score: -6.927377193554143, epsilon: 0.8637525681677909, total steps: 2180
episode:349, reward: -11, mean reward: 3.41, score: 10.24135631540603, epsilon: 0.863703744478426, total steps: 2183
episode:350, reward: -11, mean reward: 6.04, score: 78.57661266439234, epsilon: 0.8634922090056648, total steps: 2196
episode:351, reward: -11, mean reward: -6.73, score: -20.175217685621433, epsilon: 0.8634434009373811, total steps: 2199
episode:352, reward: -11, mean reward: -0.51, score: -3.5853550063391353, epsilon: 0.8633295268326232, total steps: 2206
episode:353, reward: -11, mean reward: 8.41, score: 58.878203041071686, epsilon: 0.8632156686691241, total steps: 2213
episode:354, reward: -11, mean reward: 4.02, score: 20.12040586309002, epsilon: 0.8631343511681999, total steps: 2218
episode:355, reward: -11, mean reward: 5.69, score: 119.47546015473813, epsilon: 0.8627929064491197, total steps: 2239
episode:356, reward: -11, mean reward: 7.97, score: 47.84194448188499, epsilon: 0.8626953771522206, total steps: 2245
episode:357, reward: -11, mean reward: 5.4, score: 54.049914646240154, epsilon: 0.8625328543296141, total steps: 2255
episode:358, reward: -11, mean reward: -3.46, score: -6.927348653341177, epsilon: 0.8625003536654585, total steps: 2257
episode:359, reward: -11, mean reward: -2.5, score: -7.508519535435447, epsilon: 0.86245160510671, total steps: 2260
episode:360, reward: -11, mean reward: -3.46, score: -6.92737718197251, epsilon: 0.8624191076924583, total steps: 2262
episode:361, reward: -11, mean reward: 5.27, score: 63.19604612184682, epsilon: 0.8622241505024107, total steps: 2274
episode:362, reward: -11, mean reward: 3.16, score: 31.558952357119843, epsilon: 0.8620617219157103, total steps: 2284
episode:363, reward: -11, mean reward: -3.86, score: -15.450387306116525, epsilon: 0.8619967595764852, total steps: 2288
episode:364, reward: -11, mean reward: -3.46, score: -6.927377193554143, epsilon: 0.8619642803556911, total steps: 2290
episode:365, reward: -11, mean reward: -12.25, score: -24.504444567268216, epsilon: 0.8619318024340396, total steps: 2292
episode:366, reward: -11, mean reward: 2.83, score: 19.82494446969457, epsilon: 0.8618181399382591, total steps: 2299
episode:367, reward: -11, mean reward: 7.87, score: 228.25639213243176, epsilon: 0.8613474219385107, total steps: 2328
episode:368, reward: -11, mean reward: -12.23, score: -24.46923264818289, epsilon: 0.8613149686907023, total steps: 2330
episode:369, reward: -11, mean reward: 9.07, score: 145.15415636044375, epsilon: 0.8610553894356173, total steps: 2346
episode:370, reward: -11, mean reward: -3.46, score: -6.927406254145517, epsilon: 0.8610229478688755, total steps: 2348
episode:371, reward: -11, mean reward: -3.46, score: -6.927377210099486, epsilon: 0.8609905075997705, total steps: 2350
episode:372, reward: -11, mean reward: -3.46, score: -6.9273772531178395, epsilon: 0.8609580686282502, total steps: 2352
episode:373, reward: -11, mean reward: 5.83, score: 64.09030591411137, epsilon: 0.8607796774768981, total steps: 2363
episode:374, reward: -11, mean reward: 8.52, score: 229.98165469001157, epsilon: 0.8603419746414623, total steps: 2390
episode:375, reward: -11, mean reward: 4.48, score: 35.843274890542006, epsilon: 0.8602123302973439, total steps: 2398
episode:376, reward: -11, mean reward: -12.27, score: -24.542956624466832, epsilon: 0.8601799224522931, total steps: 2400
episode:377, reward: -11, mean reward: -12.24, score: -24.473451760942957, epsilon: 0.8601475159035303, total steps: 2402
episode:378, reward: -11, mean reward: -12.25, score: -24.509129190980985, epsilon: 0.8601151106510037, total steps: 2404
episode:379, reward: -11, mean reward: 7.86, score: 204.4002771589692, epsilon: 0.8596939603020457, total steps: 2430
episode:380, reward: -11, mean reward: 7.43, score: 66.8780102031097, epsilon: 0.8595482285054467, total steps: 2439
episode:381, reward: -11, mean reward: -2.31, score: -11.567797077450415, epsilon: 0.8594672777302023, total steps: 2444
episode:382, reward: -11, mean reward: 3.79, score: 60.69938115666855, epsilon: 0.8592082896416328, total steps: 2460
episode:383, reward: -11, mean reward: -6.02, score: -30.113597223232702, epsilon: 0.8591273728585752, total steps: 2465
episode:384, reward: -11, mean reward: 6.16, score: 30.81953696731727, epsilon: 0.8590464641667914, total steps: 2470
episode:385, reward: -11, mean reward: 8.0, score: 71.99630846307926, epsilon: 0.8589008489090078, total steps: 2479
episode:386, reward: -11, mean reward: 9.0, score: 116.95838777548454, epsilon: 0.8586905620267706, total steps: 2492
episode:387, reward: -11, mean reward: -3.46, score: -6.92737724484499, epsilon: 0.8586582150512334, total steps: 2494
episode:388, reward: -11, mean reward: 2.15, score: 38.667395588832555, epsilon: 0.8583671504885797, total steps: 2512
episode:389, reward: -11, mean reward: 4.38, score: 17.531286233104865, epsilon: 0.8583024837032465, total steps: 2516
episode:390, reward: -11, mean reward: -6.39, score: -31.93332576651777, epsilon: 0.8582216574962539, total steps: 2521
episode:391, reward: -11, mean reward: 0.23, score: 1.3588473080851458, epsilon: 0.8581246767163175, total steps: 2527
episode:392, reward: -11, mean reward: 4.22, score: 12.67082160396108, epsilon: 0.8580761906903098, total steps: 2530
episode:393, reward: -11, mean reward: 5.34, score: 64.0720200205443, epsilon: 0.8578822756752769, total steps: 2542
episode:394, reward: -11, mean reward: -12.25, score: -24.508384372394907, epsilon: 0.857849961030547, total steps: 2544
episode:395, reward: -11, mean reward: 6.69, score: 267.70276235821655, epsilon: 0.8572039395047873, total steps: 2584
episode:396, reward: -11, mean reward: -5.4, score: -16.187682992374192, epsilon: 0.8571555087213552, total steps: 2587
episode:397, reward: -11, mean reward: -2.19, score: -10.964843019757673, epsilon: 0.857074797206126, total steps: 2592
episode:398, reward: -11, mean reward: -6.28, score: -18.843601850558855, epsilon: 0.8570263741709992, total steps: 2595
episode:399, reward: -11, mean reward: 7.19, score: 50.2954691608631, epsilon: 0.8569133983871047, total steps: 2602
episode:400, reward: -11, mean reward: -0.66, score: -2.651527589225836, epsilon: 0.8568488478972878, total steps: 2606
episode:401, reward: -11, mean reward: 4.06, score: 77.13888621642184, epsilon: 0.8565423035821954, total steps: 2625
episode:402, reward: -11, mean reward: 6.31, score: 359.54550514330646, epsilon: 0.8556233692482026, total steps: 2682
episode:403, reward: -11, mean reward: -6.96, score: -27.856454795224984, epsilon: 0.8555589219565888, total steps: 2686
episode:404, reward: -11, mean reward: 0.29, score: 1.7213639513591303, epsilon: 0.8554622606857463, total steps: 2692
episode:405, reward: -11, mean reward: 7.18, score: 100.56596443096964, epsilon: 0.8552367628239281, total steps: 2706
episode:406, reward: -11, mean reward: -3.46, score: -6.927377281245704, epsilon: 0.8552045539975961, total steps: 2708
episode:407, reward: -11, mean reward: -2.03, score: -12.197455525640976, epsilon: 0.8551079352483572, total steps: 2714
episode:408, reward: -11, mean reward: 1.83, score: 12.79168592466106, epsilon: 0.854995228027112, total steps: 2721
episode:409, reward: -11, mean reward: 0.35, score: 1.4105488216672981, epsilon: 0.854930830984786, total steps: 2725
episode:410, reward: -11, mean reward: 0.99, score: 4.932255550756537, epsilon: 0.8548503419262075, total steps: 2730
episode:411, reward: -11, mean reward: 7.67, score: 45.992519796152266, epsilon: 0.8547537656798669, total steps: 2736
episode:412, reward: -11, mean reward: -12.22, score: -24.439483943818992, epsilon: 0.8547215761730341, total steps: 2738
episode:413, reward: -11, mean reward: -12.25, score: -24.504543284777014, epsilon: 0.8546893879537559, total steps: 2740
episode:414, reward: -11, mean reward: 5.09, score: 40.682211227164416, epsilon: 0.8545606479511582, total steps: 2748
episode:415, reward: -11, mean reward: 3.44, score: 20.642109102119775, epsilon: 0.854464106466009, total steps: 2754
episode:416, reward: -11, mean reward: -3.46, score: -6.92743478115333, epsilon: 0.854431928545313, total steps: 2756
episode:417, reward: -11, mean reward: -9.67, score: -38.67044135105752, epsilon: 0.854367576565143, total steps: 2760
episode:418, reward: -11, mean reward: 2.88, score: 40.31747488477963, epsilon: 0.854142385171971, total steps: 2774
episode:419, reward: -11, mean reward: -1.63, score: -8.127888581281866, epsilon: 0.8540619749540317, total steps: 2779
episode:420, reward: -11, mean reward: -6.51, score: -19.538648393725275, epsilon: 0.8540137326828171, total steps: 2782
episode:421, reward: -11, mean reward: -3.46, score: -6.927377223335796, epsilon: 0.8539815727767123, total steps: 2784
episode:422, reward: -11, mean reward: 2.56, score: 28.12211895197256, epsilon: 0.8538047162856287, total steps: 2795
episode:423, reward: -11, mean reward: -12.27, score: -24.54451343878575, epsilon: 0.8537725647400124, total steps: 2797
episode:424, reward: -11, mean reward: -12.27, score: -24.54378933848905, epsilon: 0.8537404144804324, total steps: 2799
episode:425, reward: -11, mean reward: -10.86, score: -32.58106095316136, epsilon: 0.8536921915022673, total steps: 2802
episode:426, reward: -11, mean reward: 0.3, score: 2.740533784024194, epsilon: 0.8535475399268293, total steps: 2811
episode:427, reward: -11, mean reward: 5.4, score: 53.992452780928886, epsilon: 0.8533868464887233, total steps: 2821
episode:428, reward: -11, mean reward: -5.83, score: -17.48829109813026, epsilon: 0.8533386447240014, total steps: 2824
episode:429, reward: -11, mean reward: 9.15, score: 118.94927466767547, epsilon: 0.8531298038268663, total steps: 2837
episode:430, reward: -11, mean reward: 6.81, score: 245.14187284448764, epsilon: 0.852551758489404, total steps: 2873
episode:431, reward: -11, mean reward: 5.18, score: 72.49738280832291, epsilon: 0.8523270754541198, total steps: 2887
episode:432, reward: -11, mean reward: 3.74, score: 48.628207389237645, epsilon: 0.8521184975308068, total steps: 2900
episode:433, reward: -11, mean reward: 4.07, score: 16.278234504382766, epsilon: 0.8520543306177151, total steps: 2904
episode:434, reward: -11, mean reward: -3.45, score: -10.356007481624403, epsilon: 0.8520062088015469, total steps: 2907
episode:435, reward: -11, mean reward: -0.93, score: -6.477160932962718, epsilon: 0.8518939357916088, total steps: 2914
episode:436, reward: -11, mean reward: 2.15, score: 23.680435170103863, epsilon: 0.8517175385301449, total steps: 2925
episode:437, reward: -11, mean reward: 11.25, score: 44.99486139031467, epsilon: 0.8516534036924901, total steps: 2929
episode:438, reward: -11, mean reward: 2.74, score: 38.42839606666877, epsilon: 0.8514289721613368, total steps: 2943
episode:439, reward: -11, mean reward: 0.11, score: 0.7753013674397664, epsilon: 0.8513167799588717, total steps: 2950
episode:440, reward: -11, mean reward: -6.51, score: -19.535541583765756, epsilon: 0.8512687023944155, total steps: 2953
episode:441, reward: -11, mean reward: -2.6, score: -10.402805876290678, epsilon: 0.8512046034622154, total steps: 2957
episode:442, reward: -11, mean reward: 3.19, score: 19.135113943446967, epsilon: 0.8511084646782424, total steps: 2963
episode:443, reward: -11, mean reward: 7.99, score: 159.7742291557131, epsilon: 0.8507880853725039, total steps: 2983
episode:444, reward: -11, mean reward: -12.2, score: -24.40332923626756, epsilon: 0.850756054489711, total steps: 2985
episode:445, reward: -11, mean reward: 0.72, score: 2.8935199676340986, epsilon: 0.8506919965677028, total steps: 2989
episode:446, reward: -11, mean reward: -7.71, score: -23.13174283126162, epsilon: 0.8506439564891256, total steps: 2992
episode:447, reward: -11, mean reward: 5.19, score: 103.75120026014997, epsilon: 0.8503237629495071, total steps: 3012
episode:448, reward: -11, mean reward: 7.85, score: 70.6669750139495, epsilon: 0.8501797176366432, total steps: 3021
episode:449, reward: -11, mean reward: -2.28, score: -11.398803771914707, epsilon: 0.8500997036656448, total steps: 3026
episode:450, reward: -11, mean reward: 2.83, score: 36.75024532609716, epsilon: 0.8498917047837181, total steps: 3039
episode:451, reward: -11, mean reward: 8.3, score: 124.515082520003, epsilon: 0.8496517732638105, total steps: 3054
episode:452, reward: -11, mean reward: -3.5, score: -7.005289126877344, epsilon: 0.8496197878325928, total steps: 3056
episode:453, reward: -11, mean reward: -3.5, score: -7.003420546543396, epsilon: 0.8495878036807668, total steps: 3058
episode:454, reward: -11, mean reward: 2.34, score: 11.717808045064046, epsilon: 0.8495078488982045, total steps: 3063
episode:455, reward: -11, mean reward: 2.57, score: 20.561335064364037, epsilon: 0.8493799378755356, total steps: 3071
episode:456, reward: -11, mean reward: -3.46, score: -6.927377282900309, epsilon: 0.8493479633175158, total steps: 3073
episode:457, reward: -11, mean reward: 3.02, score: 9.065594419825594, epsilon: 0.8493000038785143, total steps: 3076
episode:458, reward: -11, mean reward: -6.77, score: -20.32163143094713, epsilon: 0.8492520473169929, total steps: 3079
episode:459, reward: -11, mean reward: -7.9, score: -23.692725100393297, epsilon: 0.8492040936327788, total steps: 3082
episode:460, reward: -11, mean reward: 2.91, score: 20.365995461622674, epsilon: 0.8490922128915048, total steps: 3089
episode:461, reward: -11, mean reward: -4.44, score: -22.192511103307524, epsilon: 0.8490123076655436, total steps: 3094
episode:462, reward: -11, mean reward: 6.44, score: 64.35076156299752, epsilon: 0.8488525211831913, total steps: 3104
episode:463, reward: -11, mean reward: -3.46, score: -6.92743478115333, epsilon: 0.8488205677214176, total steps: 3106
episode:464, reward: -11, mean reward: -3.46, score: -6.927377186936077, epsilon: 0.8487886155377565, total steps: 3108
episode:465, reward: -11, mean reward: -6.49, score: -19.480564424673325, epsilon: 0.848740689658615, total steps: 3111
episode:466, reward: -11, mean reward: -3.46, score: -6.927377223335796, epsilon: 0.8487087406700128, total steps: 3113
episode:467, reward: -11, mean reward: 1.82, score: 12.746726705948596, epsilon: 0.8485969292732994, total steps: 3120
episode:468, reward: -11, mean reward: -3.46, score: -6.927348588031748, epsilon: 0.8485649860349974, total steps: 3122
episode:469, reward: -11, mean reward: -6.48, score: -19.426269001127523, epsilon: 0.8485170735732236, total steps: 3125
episode:470, reward: -11, mean reward: 3.86, score: 69.47780933356087, epsilon: 0.8482296591644348, total steps: 3143
episode:471, reward: -11, mean reward: -7.23, score: -28.904111436370222, epsilon: 0.8481658033459685, total steps: 3147
episode:472, reward: -11, mean reward: -12.25, score: -24.509129190980985, epsilon: 0.8481338773523588, total steps: 3149
episode:473, reward: -11, mean reward: 0.24, score: 0.9666939116478659, epsilon: 0.8480700291961308, total steps: 3153
episode:474, reward: -11, mean reward: 5.49, score: 38.42858290069784, epsilon: 0.8479583072127648, total steps: 3160
episode:475, reward: -11, mean reward: -12.24, score: -24.473451760942957, epsilon: 0.8479263895188344, total steps: 3162
episode:476, reward: -11, mean reward: 2.67, score: 18.699219688033885, epsilon: 0.8478146876436154, total steps: 3169
episode:477, reward: -11, mean reward: -4.15, score: -12.461881393944651, epsilon: 0.8477668201983946, total steps: 3172
episode:478, reward: -11, mean reward: 3.72, score: 11.171318047279762, epsilon: 0.8477189556251342, total steps: 3175
episode:479, reward: -11, mean reward: -1.96, score: -13.695942303723648, epsilon: 0.8476072827886276, total steps: 3182
episode:480, reward: -11, mean reward: 2.67, score: 10.685016294375224, epsilon: 0.8475434767582798, total steps: 3186
episode:481, reward: -11, mean reward: -3.46, score: -6.927440866547492, epsilon: 0.8475115756572358, total steps: 3188
episode:482, reward: -11, mean reward: -6.55, score: -19.6487340424964, epsilon: 0.8474637263981885, total steps: 3191
episode:483, reward: -11, mean reward: -0.24, score: -0.7188405572741559, epsilon: 0.8474158800100106, total steps: 3194
episode:484, reward: -11, mean reward: -7.83, score: -23.49948578524276, epsilon: 0.8473680364925298, total steps: 3197
episode:485, reward: -11, mean reward: 1.64, score: 13.114983606518187, epsilon: 0.8472404678124575, total steps: 3205
episode:486, reward: -11, mean reward: -3.15, score: -15.734215819626591, epsilon: 0.8471607477517458, total steps: 3210
episode:487, reward: -11, mean reward: 2.72, score: 19.06474885536425, epsilon: 0.8470491530588713, total steps: 3217
episode:488, reward: -11, mean reward: 9.21, score: 110.46808564238998, epsilon: 0.8468578842153165, total steps: 3229
episode:489, reward: -11, mean reward: -12.24, score: -24.475447051967343, epsilon: 0.8468260105374257, total steps: 3231
episode:490, reward: -11, mean reward: 4.77, score: 66.83404058223891, epsilon: 0.8466029304871397, total steps: 3245
episode:491, reward: -11, mean reward: 5.76, score: 34.58230153294492, epsilon: 0.846507343870793, total steps: 3251
episode:492, reward: -11, mean reward: -3.5, score: -7.0034138700810615, epsilon: 0.8464754842142356, total steps: 3253
episode:493, reward: -11, mean reward: 5.1, score: 157.96026761795372, epsilon: 0.8459818224649786, total steps: 3284
episode:494, reward: -11, mean reward: -3.46, score: -6.927377208444916, epsilon: 0.845949983828857, total steps: 3286
episode:495, reward: -11, mean reward: -0.77, score: -4.590802097040466, epsilon: 0.8458544755614081, total steps: 3292
episode:496, reward: -11, mean reward: -3.46, score: -6.927377191899609, epsilon: 0.8458226420190608, total steps: 3294
episode:497, reward: -11, mean reward: 4.27, score: 12.798862990794333, epsilon: 0.8457748940929918, total steps: 3297
episode:498, reward: -11, mean reward: -3.46, score: -6.927377153845924, epsilon: 0.8457430637338395, total steps: 3299
episode:499, reward: -11, mean reward: 3.72, score: 26.056658392171805, epsilon: 0.8456316675028348, total steps: 3306
episode:500, reward: -11, mean reward: -6.4, score: -19.190238534347614, epsilon: 0.8455839310348929, total steps: 3309
episode:501, reward: -11, mean reward: 8.44, score: 67.48114668840549, epsilon: 0.8454566477888587, total steps: 3317
episode:502, reward: -11, mean reward: 11.08, score: 177.33603188415896, epsilon: 0.8452021423846027, total steps: 3333
episode:503, reward: -11, mean reward: -4.64, score: -23.212501804167687, epsilon: 0.8451226261462423, total steps: 3338
episode:504, reward: -11, mean reward: -12.24, score: -24.474447969386908, epsilon: 0.8450908218772861, total steps: 3340
episode:505, reward: -11, mean reward: 6.97, score: 167.2743428626299, epsilon: 0.8447092698625943, total steps: 3364
episode:506, reward: -11, mean reward: 4.86, score: 19.43505664251989, epsilon: 0.8446456956640072, total steps: 3368
